date,Open,High,Low,Close,Adj Close,Volume,DollarPrice,DollarChangeRate,OilPrice,OilChangeRate,Interest,InterestRateChange,copper,copperChangeRate,nextdayprice,result
2019-06-25,137.25,137.589996,132.729996,133.429993,128.527405,33327400,96.14,0.17,57.83,-0.12,2.38,0,2.7365,1.11,133.929993,1
2019-06-26,134.350006,135.740005,133.600006,133.929993,129.009048,23657700,96.21,0.07,59.38,2.68,2.38,0,2.7155,-0.77,134.149994,1
2019-06-27,134.139999,134.710007,133.509995,134.149994,129.220978,16557500,96.19,-0.02,59.43,0.08,2.38,0,2.7165,0.04,133.960007,0
2019-06-28,134.570007,134.600006,133.160004,133.960007,129.037964,30043000,96.13,-0.06,58.47,-1.62,2.4,0.84,2.7135,-0.11,135.679993,1
2019-07-01,136.630005,136.699997,134.970001,135.679993,130.694702,22613500,96.84,0.74,59.09,1.06,2.39,-0.42,2.688,-0.94,136.580002,1
2019-07-02,136.119995,136.589996,135.339996,136.580002,131.561707,15237800,96.73,-0.11,56.25,-4.81,2.4,0.42,2.664,-0.89,137.460007,1
2019-07-03,136.800003,137.740005,136.289993,137.460007,132.409332,13629300,96.77,0.04,57.34,1.94,2.41,0.42,2.683,0.71,137.059998,0
2019-07-05,135.940002,137.330002,135.720001,137.059998,132.024094,18141100,97.29,0.54,57.51,1.25,2.42,0.41,2.661,-0.71,136.960007,0
2019-07-08,136.399994,137.100006,135.369995,136.960007,131.927719,16779700,97.38,0.09,57.66,0.26,2.41,-0.41,2.659,-0.08,136.460007,0
2019-07-09,136,136.970001,135.800003,136.460007,131.446121,19953100,97.49,0.11,57.83,0.29,2.41,0,2.625,-1.28,137.850006,1
2019-07-10,137.130005,138.580002,137.020004,137.850006,132.785019,24204400,97.1,-0.4,60.43,4.5,2.41,0,2.694,2.63,138.399994,1
2019-07-11,138.199997,139.220001,137.869995,138.399994,133.314804,22327900,97.05,-0.05,60.2,-0.38,2.4,-0.41,2.6875,-0.24,138.899994,1
2019-07-12,138.850006,139.130005,138.009995,138.899994,133.796417,18936800,96.81,-0.25,60.21,0.02,2.38,-0.83,2.694,0.24,138.899994,1
2019-07-15,139.440002,139.539993,138.460007,138.899994,133.796417,16651500,96.93,0.12,59.58,-1.05,2.4,0.84,2.711,0.63,137.080002,0
2019-07-16,138.960007,139.050003,136.520004,137.080002,132.043304,22726100,97.39,0.47,57.62,-3.29,2.41,0.42,2.7,-0.41,136.270004,0
2019-07-17,137.699997,137.929993,136.220001,136.270004,131.263062,20211000,97.22,-0.17,56.78,-1.46,2.41,0,2.716,0.59,136.419998,1
2019-07-18,135.550003,136.619995,134.669998,136.419998,131.407562,30381800,96.79,-0.44,55.3,-2.61,2.41,0,2.71,-0.22,136.619995,1
2019-07-19,140.220001,140.669998,136.449997,136.619995,131.600204,48992400,97.15,0.37,55.63,0.6,2.41,0,2.7525,1.57,138.429993,1
2019-07-22,137.410004,139.190002,137.330002,138.429993,133.343689,25074900,97.26,0.11,56.22,1.06,2.4,-0.41,2.722,-1.11,139.289993,1
2019-07-23,139.759995,139.990005,138.029999,139.289993,134.172089,18034600,97.7,0.45,56.77,0.98,2.4,0,2.7,-0.81,140.720001,1
2019-07-24,138.899994,140.740005,138.850006,140.720001,135.549561,20738300,97.73,0.03,55.88,-1.57,2.4,0,2.712,0.44,140.190002,0
2019-07-25,140.429993,140.610001,139.320007,140.190002,135.039032,18356900,97.82,0.09,56.02,0.25,2.4,0,2.7035,-0.31,141.339996,1
2019-07-26,140.369995,141.679993,140.300003,141.339996,136.146774,19037600,98.01,0.19,56.2,0.32,2.4,0,2.685,-0.68,141.029999,0
2019-07-29,141.5,141.509995,139.369995,141.029999,135.848175,16605900,98.04,0.03,56.87,1.19,2.4,0,2.7175,1.21,140.350006,0
2019-07-30,140.139999,141.220001,139.800003,140.350006,135.193161,16846500,98.05,0.01,58.05,2.07,2.39,-0.42,2.683,-1.27,136.270004,0
2019-07-31,140.330002,140.490005,135.080002,136.270004,131.263062,38598800,98.52,0.48,58.58,0.91,2.4,0.42,2.6715,-0.43,138.059998,1
2019-08-01,137,140.940002,136.929993,138.059998,132.98732,40557500,98.37,-0.15,53.95,-7.9,2.14,-10.83,2.6705,-0.04,136.899994,0
2019-08-02,138.089996,138.320007,135.259995,136.899994,131.869888,30791600,98.07,-0.3,55.66,3.17,2.14,0,2.5775,-3.48,132.210007,0
2019-08-05,133.300003,133.929993,130.779999,132.210007,127.352264,42749600,97.52,-0.56,54.69,-1.74,2.13,-0.47,2.549,-1.11,134.690002,1
2019-08-06,133.800003,135.679993,133.210007,134.690002,129.741135,32696700,97.63,0.11,53.63,-1.94,2.13,0,2.5615,0.49,135.279999,1
2019-08-07,133.789993,135.649994,131.830002,135.279999,130.309433,33414500,97.54,-0.09,51.09,-4.74,2.12,-0.47,2.575,0.53,138.889999,1
2019-08-08,136.600006,138.990005,135.929993,138.889999,133.786819,27496500,97.62,0.08,52.54,2.84,2.12,0,2.6105,1.38,137.710007,0
2019-08-09,138.610001,139.380005,136.460007,137.710007,132.650162,23466700,97.49,-0.13,54.5,3.73,2.12,0,2.5925,-0.69,135.789993,0
2019-08-12,137.070007,137.860001,135.240005,135.789993,130.80072,20484300,97.38,-0.11,54.93,0.79,2.12,0,2.588,-0.17,138.600006,1
2019-08-13,136.050003,138.800003,135,138.600006,133.507477,25154600,97.81,0.44,57.1,3.95,2.12,0,2.6335,1.76,133.979996,0
2019-08-14,136.360001,136.919998,133.669998,133.979996,129.486954,32527300,97.99,0.18,55.23,-3.27,2.12,0,2.5955,-1.44,133.679993,0
2019-08-15,134.389999,134.580002,132.25,133.679993,129.197006,28074400,98.14,0.15,54.47,-1.38,2.13,0.47,2.5985,0.12,136.130005,1
2019-08-16,134.880005,136.460007,134.720001,136.130005,131.564865,24449100,98.14,0,54.87,0.73,2.13,0,2.5985,0,138.410004,1
2019-08-19,137.850006,138.550003,136.889999,138.410004,133.768448,24355700,98.35,0.21,56.21,2.44,2.13,0,2.605,0.25,137.259995,0
2019-08-20,138.210007,138.710007,137.240005,137.259995,132.656967,21170800,98.19,-0.16,56.34,0.23,2.13,0,2.5815,-0.9,138.789993,1
2019-08-21,138.550003,139.490005,138,138.789993,134.135681,14970300,98.3,0.11,55.68,-1.17,2.12,-0.47,2.589,0.29,137.779999,0
2019-08-22,138.660004,139.199997,136.289993,137.779999,133.1595,18697000,98.17,-0.13,55.35,-0.59,2.12,0,2.5615,-1.06,133.389999,0
2019-08-23,137.190002,138.350006,132.800003,133.389999,128.916763,38508600,97.64,-0.54,54.17,-2.13,2.12,0,2.5345,-1.05,135.449997,1
2019-08-26,134.990005,135.559998,133.899994,135.449997,130.907684,20312600,98.08,0.45,53.64,-0.98,2.12,0,2.5465,0.47,135.740005,1
2019-08-27,136.389999,136.720001,134.660004,135.740005,131.187958,23102100,98,-0.08,54.93,2.4,2.12,0,2.55,0.14,135.559998,0
2019-08-28,134.880005,135.759995,133.550003,135.559998,131.013992,17393300,98.21,0.21,55.78,1.55,2.12,0,2.559,0.35,138.119995,1
2019-08-29,137.25,138.440002,136.910004,138.119995,133.488113,20168700,98.51,0.31,56.71,1.67,2.12,0,2.5735,0.57,137.860001,0
2019-08-30,139.149994,139.179993,136.270004,137.860001,133.236862,23940100,98.92,0.42,55.1,-2.84,2.13,0.47,2.547,-1.03,136.039993,0
2019-09-03,136.610001,137.199997,135.699997,136.039993,131.47789,18869300,99,0.08,53.94,-1.32,2.13,0,2.5235,-0.34,137.630005,1
2019-09-04,137.300003,137.690002,136.479996,137.630005,133.014557,17995900,98.45,-0.56,56.26,4.3,2.13,0,2.59,2.64,140.050003,1
2019-09-05,139.110001,140.380005,138.759995,140.050003,135.353424,26101800,98.41,-0.04,56.3,0.07,2.13,0,2.6365,1.8,139.100006,0
2019-09-06,140.029999,140.179993,138.199997,139.100006,134.435272,20824500,98.39,-0.02,56.52,0.39,2.12,-0.47,2.6285,-0.3,137.520004,0
2019-09-09,139.589996,139.75,136.460007,137.520004,132.908279,25773900,98.28,-0.11,57.85,2.35,2.13,0.47,2.6215,-0.27,136.080002,0
2019-09-10,136.800003,136.889999,134.509995,136.080002,131.516541,28903400,98.33,0.05,57.4,-0.78,2.13,0,2.6225,0.04,136.119995,1
2019-09-11,135.910004,136.270004,135.089996,136.119995,131.555206,24726100,98.64,0.32,55.75,-2.87,2.13,0,2.609,-0.51,137.520004,1
2019-09-12,137.850006,138.419998,136.869995,137.520004,132.908279,27010000,98.31,-0.33,55.09,-1.18,2.13,0,2.635,1,137.320007,0
2019-09-13,137.779999,138.059998,136.570007,137.320007,132.714951,23363100,98.26,-0.05,54.85,-0.44,2.14,0.47,2.6935,2.22,136.330002,0
2019-09-16,135.830002,136.699997,135.660004,136.330002,131.758163,16731400,98.61,0.36,62.9,14.68,2.25,5.14,2.634,-2.21,137.389999,1
2019-09-17,136.960007,137.520004,136.429993,137.389999,132.782623,17814200,98.26,-0.35,59.34,-5.66,2.3,2.22,2.6215,-0.47,138.520004,1
2019-09-18,137.360001,138.669998,136.529999,138.520004,133.874725,23982100,98.56,0.31,58.11,-2.07,2.25,-2.17,2.6075,-0.53,141.070007,1
2019-09-19,140.300003,142.369995,140.070007,141.070007,136.339203,35772100,98.27,-0.29,58.13,0.03,1.9,-15.56,2.603,-0.17,139.440002,0
2019-09-20,141.009995,141.649994,138.25,139.440002,134.763885,39167300,98.51,0.24,58.09,-0.07,1.9,0,2.6015,-0.06,139.139999,0
2019-09-23,139.229996,139.630005,138.440002,139.139999,134.473907,17139300,98.6,0.09,58.64,0.95,1.9,0,2.6065,0.19,137.380005,0
2019-09-24,140.360001,140.690002,136.880005,137.380005,132.772949,29773200,98.34,-0.26,57.29,-2.3,1.9,0,2.6015,-0.19,139.360001,1
2019-09-25,137.5,139.960007,136.029999,139.360001,134.686539,21382000,99.04,0.71,56.49,-1.4,1.9,0,2.606,0.17,139.539993,1
2019-09-26,139.440002,140.179993,138.440002,139.539993,134.860504,17456600,99.13,0.09,56.41,-0.14,1.85,-2.63,2.571,-1.34,137.729996,0
2019-09-27,140.149994,140.360001,136.649994,137.729996,133.111191,22477700,99.11,-0.02,55.91,-0.89,1.83,-1.08,2.5975,1.03,139.029999,1
2019-09-30,138.050003,139.220001,137.779999,139.029999,134.36763,17280900,99.38,0.27,54.07,-3.29,1.9,3.83,2.5785,-0.73,137.070007,0
2019-10-01,139.660004,140.25,137,137.070007,132.473343,21466600,99.13,-0.25,53.62,-0.83,1.88,-1.05,2.5605,-0.7,134.649994,0
2019-10-02,136.25,136.369995,133.580002,134.649994,130.134476,30521700,99.02,-0.11,52.64,-1.83,1.85,-1.6,2.5705,0.39,136.279999,1
2019-10-03,134.949997,136.75,133.220001,136.279999,131.709839,24132900,98.86,-0.16,52.45,-0.36,1.83,-1.08,2.5535,-0.66,138.119995,1
2019-10-04,136.75,138.25,136.419998,138.119995,133.488113,22897700,98.81,-0.05,52.81,0.69,1.82,-0.55,2.5625,0.35,137.119995,0
2019-10-07,137.139999,138.179993,137.020004,137.119995,132.521683,15303700,98.97,0.16,52.75,-0.11,1.82,0,2.577,0.57,135.669998,0
2019-10-08,137.080002,137.759995,135.619995,135.669998,131.120316,25550500,99.13,0.16,52.63,-0.23,1.82,0,2.5685,-0.33,138.240005,1
2019-10-09,137.460007,138.699997,136.970001,138.240005,133.604126,19749900,99.12,-0.01,52.59,-0.08,1.82,0,2.568,-0.02,139.100006,1
2019-10-10,138.490005,139.669998,138.25,139.100006,134.435272,17654600,98.7,-0.42,53.55,1.83,1.82,0,2.6135,1.77,139.679993,1
2019-10-11,140.119995,141.029999,139.5,139.679993,134.995804,25446000,98.3,-0.41,54.7,2.15,1.82,0,2.628,0.55,139.550003,0
2019-10-14,139.690002,140.289993,139.520004,139.550003,134.870193,13304300,98.45,0.15,53.59,-2.03,1.82,0,2.634,0.23,141.570007,1
2019-10-15,140.059998,141.789993,139.809998,141.570007,136.822433,19695700,98.29,-0.16,52.81,-1.46,1.9,4.4,2.614,-0.76,140.410004,0
2019-10-16,140.789993,140.990005,139.529999,140.410004,135.701324,20751600,98,-0.3,53.36,1.04,1.9,0,2.5895,-0.94,139.690002,0
2019-10-17,140.949997,141.419998,139.020004,139.690002,135.005493,21460600,97.61,-0.4,53.93,1.07,1.85,-2.63,2.5975,0.31,137.410004,0
2019-10-18,139.759995,140,136.559998,137.410004,132.801941,32273500,97.28,-0.34,53.78,-0.28,1.85,0,2.636,1.48,138.429993,1
2019-10-21,138.449997,138.5,137.009995,138.429993,133.78772,20078200,97.33,0.05,53.31,-0.87,1.85,0,2.6465,0.4,136.369995,0
2019-10-22,138.970001,140.009995,136.259995,136.369995,131.796829,27431000,97.53,0.21,54.16,1.59,1.85,0,2.633,-0.51,137.240005,1
2019-10-23,136.880005,137.449997,135.610001,137.240005,132.637665,29844600,97.49,-0.04,55.97,3.34,1.85,0,2.6715,1.46,139.940002,1
2019-10-24,139.389999,140.419998,138.669998,139.940002,135.24707,37029300,97.63,0.14,56.23,0.46,1.85,0,2.668,-0.13,140.729996,1
2019-10-25,139.339996,141.139999,139.199997,140.729996,136.01059,25959700,97.83,0.2,56.66,0.76,1.83,-1.08,2.6755,0.28,144.190002,1
2019-10-28,144.399994,145.669998,143.509995,144.190002,139.354568,35280100,97.76,-0.07,55.81,-1.5,1.83,0,2.683,0.28,142.830002,0
2019-10-29,144.080002,144.5,142.649994,142.830002,138.040161,20589500,97.69,-0.07,55.54,-0.48,1.82,-0.55,2.6915,0.32,144.610001,1
2019-10-30,143.520004,145,142.789993,144.610001,139.760483,18496600,97.65,-0.04,55.06,-0.86,1.82,0,2.6905,-0.04,143.369995,0
2019-10-31,144.899994,144.929993,142.990005,143.369995,138.562057,24605100,97.35,-0.31,54.18,-1.6,1.58,-13.19,2.6425,-1.78,143.720001,1
2019-11-01,144.259995,144.419998,142.970001,143.720001,138.900375,33128400,97.24,-0.11,56.2,3.73,1.57,-0.63,2.6575,0.57,144.550003,1
2019-11-04,144.830002,145,144.160004,144.550003,139.702499,16912000,97.5,0.27,56.54,0.6,1.56,-0.64,2.6755,0.68,144.460007,0
2019-11-05,144.970001,145.020004,143.910004,144.460007,139.615509,18250200,97.98,0.49,57.23,1.22,1.56,0,2.705,1.1,144.059998,0
2019-11-06,144.369995,144.520004,143.199997,144.059998,139.228897,16575800,97.95,-0.03,56.35,-1.54,1.55,-0.64,2.6695,-1.31,144.259995,1
2019-11-07,143.839996,144.880005,143.770004,144.259995,139.422226,17786700,98.14,0.19,57.15,1.42,1.55,0,2.732,2.34,145.960007,1
2019-11-08,143.979996,145.990005,143.759995,145.960007,141.065231,16732700,98.35,0.21,57.24,0.16,1.55,0,2.686,-1.68,147.070007,1
2019-11-12,146.279999,147.570007,146.059998,147.070007,142.137985,18641600,98.31,0.11,56.8,-0.11,1.55,0,2.65,-0.67,147.309998,1
2019-11-13,146.740005,147.460007,146.279999,147.309998,142.369934,16919200,98.37,0.06,57.12,0.56,1.55,0,2.6435,-0.25,148.059998,1
2019-11-14,147.020004,148.410004,147,148.059998,143.094772,19729800,98.16,-0.21,56.77,-0.61,1.55,0,2.6265,-0.64,149.970001,1
2019-11-15,148.929993,149.990005,148.270004,149.970001,144.940735,23485700,98,-0.16,57.72,1.67,1.55,0,2.6425,0.61,150.339996,1
2019-11-18,150.070007,150.550003,148.979996,150.339996,145.298325,21534000,97.79,-0.21,57.05,-1.16,1.55,0,2.6245,-0.68,150.389999,1
2019-11-19,150.880005,151.330002,150.199997,150.389999,145.346649,23935700,97.86,0.07,55.21,-3.23,1.55,0,2.659,1.31,149.619995,0
2019-11-20,150.309998,150.839996,148.460007,149.619995,145.094513,25696800,97.93,0.07,57.11,3.44,1.55,0,2.652,-0.26,149.479996,0
2019-11-21,149.399994,149.800003,148.5,149.479996,144.95874,18576100,97.99,0.06,58.58,2.57,1.55,0,2.6275,-0.92,149.589996,1
2019-11-22,150.070007,150.300003,148.820007,149.589996,145.065399,15901800,98.27,0.29,57.77,-1.38,1.55,0,2.6515,0.91,151.229996,1
2019-11-25,150,151.350006,149.919998,151.229996,146.655823,22420900,98.32,0.05,58.01,0.42,1.55,0,2.6535,0.08,152.029999,1
2019-11-26,151.360001,152.419998,151.320007,152.029999,147.43161,24620100,98.25,-0.07,58.41,0.69,1.55,0,2.686,1.22,152.320007,1
2019-11-27,152.330002,152.5,151.520004,152.320007,147.712845,15184400,98.37,0.12,58.11,-0.51,1.55,0,2.6905,0.17,151.380005,0
2019-11-29,152.100006,152.300003,151.279999,151.380005,146.801285,11977300,98.27,-0.1,55.17,-5.01,1.56,0.65,2.656,-0.52,149.550003,0
2019-12-02,151.809998,151.830002,148.320007,149.550003,145.026627,27418400,97.86,-0.42,55.96,1.43,1.56,0,2.6455,-0.4,149.309998,0
2019-12-03,147.490005,149.429993,146.649994,149.309998,144.793884,24066000,97.74,-0.12,56.1,0.25,1.55,-0.64,2.618,-1.04,149.850006,1
2019-12-04,150.139999,150.179993,149.199997,149.850006,145.317566,17574700,97.65,-0.09,58.43,4.15,1.55,0,2.6545,1.39,149.929993,1
2019-12-05,150.050003,150.320007,149.479996,149.929993,145.395142,17869100,97.41,-0.25,58.43,0,1.55,0,2.6585,0.15,151.75,1
2019-12-06,150.990005,151.869995,150.270004,151.75,147.16011,16403500,97.7,0.3,59.2,1.32,1.55,0,2.7205,2.33,151.360001,0
2019-12-09,151.070007,152.210007,150.910004,151.360001,146.781906,16687400,97.64,-0.06,59.02,-0.3,1.55,0,2.754,1.23,151.130005,0
2019-12-10,151.289993,151.889999,150.759995,151.130005,146.558868,16476100,97.41,-0.24,59.24,0.37,1.55,0,2.7615,0.27,151.699997,1
2019-12-11,151.539993,151.869995,150.330002,151.699997,147.111572,18856600,97.08,-0.34,58.76,-0.81,1.55,0,2.7855,0.87,153.240005,1
2019-12-12,151.649994,153.440002,151.020004,153.240005,148.605026,24612100,97.4,0.33,59.18,0.71,1.55,0,2.7925,0.25,154.529999,1
2019-12-13,153,154.889999,152.830002,154.529999,149.856018,23845400,97.17,-0.24,60.07,1.5,1.55,0,2.7775,-0.54,155.529999,1
2019-12-16,155.110001,155.899994,154.820007,155.529999,150.825745,24144200,97.02,-0.15,60.21,0.23,1.56,0.65,2.809,1.13,154.690002,0
2019-12-17,155.449997,155.710007,154.449997,154.690002,150.011185,25425600,97.22,0.21,60.94,1.21,1.55,-0.64,2.8125,0.12,154.369995,0
2019-12-18,154.300003,155.479996,154.179993,154.369995,149.700851,24129200,97.4,0.19,60.93,-0.02,1.55,0,2.811,-0.05,155.710007,1
2019-12-19,154,155.770004,153.75,155.710007,151.000336,24958900,97.38,-0.02,61.22,0.48,1.55,0,2.8265,0.55,157.410004,1
2019-12-20,157.350006,158.490005,156.289993,157.410004,152.64888,53477500,97.69,0.32,60.44,-1.27,1.55,0,2.805,-0.76,157.410004,1
2019-12-23,158.119995,158.119995,157.270004,157.410004,152.64888,17718200,97.66,-0.03,60.52,0.13,1.55,0,2.8095,0.16,157.380005,0
2019-12-24,157.479996,157.710007,157.119995,157.380005,152.619827,8989200,97.65,-0.01,61.11,0.97,1.55,0,2.8265,0.61,158.669998,1
2019-12-26,157.559998,158.729996,157.399994,158.669998,153.870758,14520600,97.53,-0.12,61.68,0.8,1.55,0,2.8475,0.33,158.960007,1
2019-12-27,159.449997,159.550003,158.220001,158.960007,154.152039,18412800,96.92,-0.63,61.72,0.06,1.55,0,2.8275,-0.7,157.589996,0
2019-12-30,158.990005,159.020004,156.729996,157.589996,152.823471,16348400,96.74,-0.19,61.68,-0.06,1.55,0,2.8335,0.21,157.699997,1
2019-12-31,156.770004,157.770004,156.449997,157.699997,152.930115,18369400,96.39,-0.36,61.06,-1.01,1.55,0,2.797,-1.29,160.619995,1
2020-01-02,158.779999,160.729996,158.330002,160.619995,155.761795,22622100,96.85,0.48,61.18,-0.24,1.55,0,2.825,0.68,158.619995,0
2020-01-03,158.320007,159.949997,158.059998,158.619995,153.822311,21116200,96.84,-0.01,63.05,3.06,1.55,0,2.787,-1.35,159.029999,1
2020-01-06,157.080002,159.100006,156.509995,159.029999,154.219879,20813700,96.67,-0.18,63.27,0.35,1.55,0,2.79,0.11,157.580002,0
2020-01-07,159.320007,159.669998,157.320007,157.580002,152.813766,21634100,97,0.34,62.7,-0.9,1.55,0,2.7935,0.13,160.089996,1
2020-01-08,158.929993,160.800003,157.949997,160.089996,155.247849,27746500,97.3,0.31,59.61,-4.93,1.55,0,2.812,0.66,162.089996,1
2020-01-09,161.839996,162.220001,161.029999,162.089996,157.187347,21385000,97.45,0.15,59.56,-0.08,1.55,0,2.802,-0.36,161.339996,0
2020-01-10,162.820007,163.220001,161.179993,161.339996,156.460037,20725900,97.36,-0.09,59.04,-0.87,1.54,-0.65,2.8135,0.41,163.279999,1
2020-01-13,161.759995,163.309998,161.259995,163.279999,158.341385,21626500,97.34,-0.02,58.08,-1.63,1.54,0,2.861,1.69,162.130005,0
2020-01-14,163.389999,163.600006,161.720001,162.130005,157.226135,23477400,97.37,0.03,58.23,0.26,1.54,0,2.8735,0.44,163.179993,1
2020-01-15,162.619995,163.940002,162.570007,163.179993,158.244354,21417900,97.23,-0.14,57.81,-0.72,1.54,0,2.866,-0.26,166.169998,1
2020-01-16,164.350006,166.240005,164.029999,166.169998,161.143967,23865400,97.32,0.09,58.52,1.23,1.54,0,2.847,-0.66,167.100006,1
2020-01-17,167.419998,167.470001,165.429993,167.100006,162.045837,34371700,97.64,0.33,58.54,0.03,1.55,0.65,2.8455,-0.05,166.5,0
2020-01-21,166.679993,168.190002,166.429993,166.5,161.463989,29517200,97.53,-0.08,58.34,-0.66,1.55,0,2.7935,-1.78,165.699997,0
2020-01-22,167.399994,167.490005,165.679993,165.699997,160.688141,24138800,97.53,0,56.74,-2.74,1.55,0,2.765,-1.02,166.720001,1
2020-01-23,166.190002,166.800003,165.270004,166.720001,161.677307,19680800,97.69,0.16,55.59,-2.03,1.55,0,2.726,-1.41,165.039993,0
2020-01-24,167.509995,167.529999,164.449997,165.039993,160.048111,24918100,97.85,0.16,54.19,-2.52,1.55,0,2.684,-1.54,162.279999,0
2020-01-27,161.149994,163.380005,160.199997,162.279999,157.371582,32078100,97.96,0.11,53.14,-1.94,1.55,0,2.5965,-3.26,165.460007,1
2020-01-28,163.779999,165.759995,163.070007,165.460007,160.455429,24899900,98.02,0.06,53.48,0.64,1.55,0,2.5795,-0.65,168.039993,1
2020-01-29,167.839996,168.75,165.690002,168.039993,162.957352,34754500,97.99,-0.03,53.33,-0.28,1.55,0,2.554,-0.99,172.779999,1
2020-01-30,174.050003,174.050003,170.789993,172.779999,167.554001,51597500,97.87,-0.12,52.14,-2.23,1.6,3.23,2.5275,-1.04,170.229996,0
2020-01-31,172.210007,172.399994,169.580002,170.229996,165.081131,36142700,97.39,-0.49,51.56,-1.11,1.59,-0.62,2.52,-0.3,174.380005,1
2020-02-03,170.429993,174.5,170.399994,174.380005,169.105621,30107000,97.8,0.42,50.11,-2.81,1.59,0,2.5105,-0.38,180.119995,1
2020-02-04,177.139999,180.639999,176.309998,180.119995,174.672012,36433300,97.96,0.16,49.61,-1,1.59,0,2.5455,1.39,179.899994,0
2020-02-05,184.029999,184.199997,178.410004,179.899994,174.458633,39186300,98.3,0.35,50.75,2.3,1.59,0,2.5785,1.3,183.630005,1
2020-02-06,180.970001,183.820007,180.059998,183.630005,178.075821,27751400,98.5,0.2,50.95,0.39,1.59,0,2.5965,0.7,183.889999,1
2020-02-07,182.850006,185.630005,182.479996,183.889999,178.327957,33529100,98.68,0.19,50.32,-1.24,1.58,-0.63,2.557,-1.52,188.699997,1
2020-02-10,183.580002,188.839996,183.25,188.699997,182.992462,35844300,98.83,0.15,49.57,-1.49,1.58,0,2.5545,-0.1,184.440002,0
2020-02-11,190.649994,190.699997,183.5,184.440002,178.861359,53159900,98.72,-0.11,49.94,0.75,1.58,0,2.5875,1.29,184.710007,1
2020-02-12,185.580002,185.850006,181.850006,184.710007,179.123184,47062900,99.05,0.33,51.17,2.46,1.58,0,2.6055,0.7,183.710007,0
2020-02-13,183.080002,186.229996,182.869995,183.710007,178.153442,35295800,99.07,0.02,51.42,0.49,1.58,0,2.6175,0.46,185.350006,1
2020-02-14,183.25,185.410004,182.649994,185.350006,179.743805,23149500,99.12,0.06,52.05,1.23,1.58,0,2.604,-0.52,187.229996,1
2020-02-18,185.610001,187.699997,185.5,187.229996,181.566925,27792200,99.44,0.44,52.05,-0.29,1.59,0.63,2.6085,-0.44,187.279999,1
2020-02-19,188.059998,188.179993,186.470001,187.279999,182.111496,29997500,99.71,0.27,53.29,2.38,1.59,0,2.6105,0.08,184.419998,0
2020-02-20,186.949997,187.25,181.100006,184.419998,179.330429,36862400,99.86,0.16,53.78,0.92,1.59,0,2.5925,-0.69,178.589996,0
2020-02-21,183.169998,183.5,177.25,178.589996,173.661301,48572600,99.26,-0.6,53.38,-0.74,1.58,-0.63,2.6125,0.77,170.889999,0
2020-02-24,167.770004,174.550003,163.229996,170.889999,166.173828,68311100,99.36,0.1,51.43,-3.65,1.58,0,2.5815,-1.19,168.070007,0
2020-02-25,174.199997,174.839996,167.649994,168.070007,163.431656,68073300,98.97,-0.39,49.9,-2.97,1.58,0,2.5805,-0.04,170.169998,1
2020-02-26,169.710007,173.259995,168.210007,170.169998,165.473663,56206100,99,0.03,48.73,-2.34,1.58,0,2.5735,-0.27,158.179993,0
2020-02-27,163.320007,167.029999,157.979996,158.179993,153.814575,93174900,98.51,-0.49,47.09,-3.37,1.58,0,2.5715,-0.08,162.009995,1
2020-02-28,152.410004,163.710007,152,162.009995,157.538879,97012700,98.13,-0.38,44.76,-4.95,1.58,0,2.54,-1.22,172.789993,1
2020-03-02,165.309998,172.919998,162.309998,172.789993,168.021393,71030800,97.36,-0.79,46.75,4.45,1.59,0.63,2.595,2.17,164.509995,0
2020-03-03,173.800003,175,162.259995,164.509995,159.96991,71677000,97.15,-0.21,47.18,0.92,1.59,0,2.573,-0.85,170.550003,1
2020-03-04,168.490005,170.699997,165.619995,170.550003,165.843216,49814400,97.34,0.19,46.78,-0.85,1.09,-31.45,2.586,0.51,166.270004,0
2020-03-05,166.050003,170.869995,165.690002,166.270004,161.681335,47817300,96.82,-0.53,45.9,-1.88,1.09,0,2.573,-0.5,161.570007,0
2020-03-06,162.610001,163.110001,156,161.570007,157.111053,72821100,95.95,-0.9,41.28,-10.07,1.09,0,2.5605,-0.49,150.619995,0
2020-03-09,151,157.75,150,150.619995,146.463242,70419300,94.89,-1.1,31.13,-24.59,1.09,0,2.5105,-1.95,160.919998,1
2020-03-10,158.160004,161.029999,152.580002,160.919998,156.478973,65354400,96.41,1.6,34.36,10.38,1.09,0,2.5215,0.44,153.630005,0
2020-03-11,157.130005,157.699997,151.149994,153.630005,149.390137,56371600,96.51,0.1,32.98,-4.02,1.09,0,2.502,-0.77,139.059998,0
2020-03-12,145.300003,153.470001,138.580002,139.059998,135.222275,93226400,97.47,1,31.5,-4.49,1.1,0.92,2.4725,-1.18,158.830002,1
2020-03-13,147.5,161.910004,140.729996,158.830002,154.446686,92727400,98.75,1.31,31.73,0.73,1.1,0,2.464,-0.34,135.419998,0
2020-03-16,140,149.350006,135,135.419998,131.682724,87905900,98.07,-0.69,28.7,-9.55,0.25,-77.27,2.3925,-2.9,146.570007,1
2020-03-17,140,147.5,135,146.570007,142.524979,81059800,99.57,1.54,26.95,-6.1,0.25,0,2.3135,-3.3,140.399994,0
2020-03-18,138,146,135.020004,140.399994,136.525284,81593200,101.16,1.59,20.37,-24.42,0.25,0,2.151,-7.02,142.710007,1
2020-03-19,142.770004,150.149994,139,142.710007,138.77153,85922700,102.75,1.58,25.22,23.81,0.2,-20,2.1855,1.6,137.350006,0
